"UNIQUE_ID","LAKE","STATION_ID","SAMPLE_NUMBER","LAT","LONG","AGENCY_CODE","METHOD","DATE","REPORTING_VALUE","LIFE_STAGE","FINAL_ID","TAXON_LEVEL","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","ORDER","SUBORDER","FAMILY","SUBFAMILY","TRIBE","GENUS","SPECIES","PICKED","SQUARES","WIND","ONCOLITE","DISTURBANCE","SUBSTRATE_SIZE_D50","SUBSTRATE","DISTANCE_FRAM_SHORE","TEMPERATURE","CONDUCTIVITY","PH","MACROPHYTE"
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",1,NA,"PSEPHENUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","PSEPHENIDAE","PSEPHENINAE",NA,"PSEPHENUS",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",5,NA,"BEZZIA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CERATOPOGONIDAE","CERATOPOGONINAE","PALPOMYIINI","BEZZIA",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",1,NA,"DICROTENDIPES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","DICROTENDIPES",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",3,NA,"MICROTENDIPES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","MICROTENDIPES",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",2,NA,"PARATANYTARSUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","TANYTARSINI","PARATANYTARSUS",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",1,NA,"PSEUDOCHIRONOMUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","PSEUDOCHIRONOMINI","PSEUDOCHIRONOMUS",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",15,NA,"TANYTARSUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","TANYTARSINI","TANYTARSUS",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",1,NA,"CRICOTOPUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"CRICOTOPUS",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",1,NA,"THIENEMANNIELLA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"THIENEMANNIELLA",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",5,NA,"ABLABESMYIA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","TANYPODINAE","PENTANEURINI","ABLABESMYIA",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",1,NA,"PROCLADIUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","TANYPODINAE","PROCLADIINI","PROCLADIUS",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",11,NA,"CHIRONOMIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE",NA,NA,NA,NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",1,"EARLY INSTAR","HEPTAGENIIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE",NA,NA,NA,NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",2,"EARLY INSTAR","STENONEMA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","PISCIFORMA","HEPTAGENIIDAE",NA,NA,"STENONEMA",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",1,NA,"EPITHECA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","ODONATA","ANISOPTERA","CORDULIIDAE","CORDULIINAE",NA,"EPITHECA",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",4,NA,"HYDROPTILA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","SPICIPALPIA","HYDROPTILIDAE","HYDROPTILINAE","HYDROPTILINI","HYDROPTILA",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",1,NA,"MYSTACIDES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","INTEGRIPALPIA","LEPTOCERIDAE","LEPTOCERINAE","MYSTACIDINI","MYSTACIDES",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",1,NA,"POLYCENTROPUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","ANNULIPALPIA","POLYCENTROPODIDAE","POLYCENTROPODINAE",NA,"POLYCENTROPUS",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",3,NA,"CRANGONYX","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","CRANGONYCTIDAE",NA,NA,"CRANGONYX",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",19,NA,"GAMMARUS","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","GAMMARIDAE",NA,NA,"GAMMARUS",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",4,NA,"HYALELLA","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","HYALELLIDAE",NA,NA,"HYALELLA",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_10_2","CAZ","CAZ_10",2,42.9315414,-75.8733521,"ESF","KICK NET","6/30/2014",4,NA,"CAECIDOTEA","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","ISOPODA","ASELLOTA","ASELLIDAE",NA,NA,"CAECIDOTEA",NA,3,20,"West",NA,NA,41.69545371,"CoarseGravel",3.2,20.11,278,7.85,2
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",2,NA,"DREISSENA_POLYMORPHA","SPE","MOLLUSCA","","BIVALVIA","HETERODONTA","VENEROIDA","","DREISSENIDAE","","","DREISSENA","DREISSENA_POLYMORPHA",5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",3,NA,"PISIDIUM","GEN","MOLLUSCA",NA,"BIVALVIA","HETERODONTA","VENEROIDA",NA,"PISIDIIDAE",NA,NA,"PISIDIUM",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,NA,"ELIMIA_LIVESCENS","SPE","MOLLUSCA","","GASTROPODA","","NEOTAENIOGLOSSA","","PLEUROCERIDAE","","","ELIMIA","ELIMIA_LIVESCENS",5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,NA,"MALLOCHOHELEA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CERATOPOGONIDAE","CERATOPOGONINAE","SPHAEROMIINI","MALLOCHOHELEA",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",27,NA,"CLADOTANYTARSUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","TANYTARSINI","CLADOTANYTARSUS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",4,NA,"DICROTENDIPES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","DICROTENDIPES",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",46,NA,"MICROTENDIPES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","MICROTENDIPES",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",2,NA,"TANYTARSUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","TANYTARSINI","TANYTARSUS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",3,NA,"ABLABESMYIA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","TANYPODINAE","PENTANEURINI","ABLABESMYIA",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",4,NA,"PROCLADIUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","TANYPODINAE","PROCLADIINI","PROCLADIUS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",4,NA,"CHIRONOMIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE",NA,NA,NA,NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,NA,"CAENIS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","EPHEMEROPTERA","FURCATERGALIA","CAENIDAE","CAENINAE",NA,"CAENIS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,NA,"SIALIS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","MEGALOPTERA",NA,"SIALIDAE",NA,NA,"SIALIS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",2,NA,"HYDROPTILA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","SPICIPALPIA","HYDROPTILIDAE","HYDROPTILINAE","HYDROPTILINI","HYDROPTILA",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",3,NA,"MYSTACIDES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","INTEGRIPALPIA","LEPTOCERIDAE","LEPTOCERINAE","MYSTACIDINI","MYSTACIDES",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,"EARLY INSTAR","LEPTOCERIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","INTEGRIPALPIA","LEPTOCERIDAE",NA,NA,NA,NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",12,NA,"GAMMARUS","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","GAMMARIDAE",NA,NA,"GAMMARUS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_1","CAZ","CAZ_11",1,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,NA,"HYALELLA","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","HYALELLIDAE",NA,NA,"HYALELLA",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",7,NA,"PISIDIUM","GEN","MOLLUSCA",NA,"BIVALVIA","HETERODONTA","VENEROIDA",NA,"PISIDIIDAE",NA,NA,"PISIDIUM",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,NA,"FERRISSIA_FRAGILIS","SPE","MOLLUSCA",NA,"GASTROPODA",NA,"BASOMMATOPHORA",NA,"ANCYLIDAE",NA,NA,"FERRISSIA","FERRISSIA_FRAGILIS",5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,NA,"FERRISSIA","GEN","MOLLUSCA",NA,"GASTROPODA",NA,"BASOMMATOPHORA",NA,"ANCYLIDAE",NA,NA,"FERRISSIA",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,NA,"ELIMIA_ACUTA","SPE","MOLLUSCA","","GASTROPODA","","NEOTAENIOGLOSSA","","PLEUROCERIDAE","","","ELIMIA","ELIMIA_ACUTA",5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",3,NA,"VALVATA","GEN","MOLLUSCA",NA,"GASTROPODA",NA,"HETEROSTROPHA",NA,"VALVATIDAE",NA,NA,"VALVATA",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",3,NA,"VIVIPARUS_GEORGIANUS","SPE","MOLLUSCA",NA,"GASTROPODA","PROSOBRANCHIA","ARCHITAENIOGLOSSA",NA,"VIVIPARIDAE",NA,NA,"VIVIPARUS","VIVIPARUS_GEORGIANUS",5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",2,NA,"PSEPHENUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","COLEOPTERA","POLYPHAGA","PSEPHENIDAE","PSEPHENINAE",NA,"PSEPHENUS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",2,NA,"DICROTENDIPES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","DICROTENDIPES",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",24,NA,"MICROTENDIPES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","CHIRONOMINI","MICROTENDIPES",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",6,NA,"PSEUDOCHIRONOMUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","PSEUDOCHIRONOMINI","PSEUDOCHIRONOMUS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",4,NA,"RHEOTANYTARSUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","TANYTARSINI","RHEOTANYTARSUS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",22,NA,"TANYTARSUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","CHIRONOMINAE","TANYTARSINI","TANYTARSUS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",5,NA,"PSECTROCLADIUS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"PSECTROCLADIUS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",2,NA,"THIENEMANNIELLA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","ORTHOCLADIINAE",NA,"THIENEMANNIELLA",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",2,NA,"ABLABESMYIA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE","TANYPODINAE","PENTANEURINI","ABLABESMYIA",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,NA,"CHIRONOMIDAE","FAM","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","DIPTERA","NEMATOCERA","CHIRONOMIDAE",NA,NA,NA,NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,NA,"SIALIS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","MEGALOPTERA",NA,"SIALIDAE",NA,NA,"SIALIS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",2,NA,"HYDROPTILA","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","SPICIPALPIA","HYDROPTILIDAE","HYDROPTILINAE","HYDROPTILINI","HYDROPTILA",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",4,NA,"MYSTACIDES","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","INTEGRIPALPIA","LEPTOCERIDAE","LEPTOCERINAE","MYSTACIDINI","MYSTACIDES",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",1,NA,"OECETIS","GEN","ARTHROPODA","HEXAPODA","INSECTA","PTERYGOTA","TRICHOPTERA","INTEGRIPALPIA","LEPTOCERIDAE","LEPTOCERINAE","OECETINI","OECETIS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",8,NA,"GAMMARUS","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","AMPHIPODA","GAMMARIDEA","GAMMARIDAE",NA,NA,"GAMMARUS",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_11_2","CAZ","CAZ_11",2,42.9377441,-75.8749619,"ESF","KICK NET","7/1/2014",4,NA,"CAECIDOTEA","GEN","ARTHROPODA","CRUSTACEA","MALACOSTRACA","EUMALACOSTRACA","ISOPODA","ASELLOTA","ASELLIDAE",NA,NA,"CAECIDOTEA",NA,5,20,"West",NA,NA,29.73556632,"CoarseGravel",3.8,18.97,280,7.54,1
"CAZ_12_1","CAZ","CAZ_12",1,42.9440193,-75.8760834,"ESF","KICK NET","7/1/2014",3,NA,"PISIDIUM","GEN","MOLLUSCA",NA,"BIVALVIA","HETERODONTA","VENEROIDA",NA,"PISIDIIDAE",NA,NA,"PISIDIUM",NA,3,30,"West",NA,NA,33.12847756,"CoarseGravel",4,19.51,278,7.58,1
"CAZ_12_1","CAZ","CAZ_12",1,42.9440193,-75.8760834,"ESF","KICK NET","7/1/2014",1,NA,"FERRISSIA_WALKERI","SPE","MOLLUSCA","","GASTROPODA","","BASOMMATOPHORA","","ANCYLIDAE","","","FERRISSIA","FERRISSIA_WALKERI",3,30,"West",NA,NA,33.12847756,"CoarseGravel",4,19.51,278,7.58,1
"CAZ_12_1","CAZ","CAZ_12",1,42.9440193,-75.8760834,"ESF","KICK NET","7/1/2014",1,NA,"FERRISSIA","GEN","MOLLUSCA",NA,"GASTROPODA",NA,"BASOMMATOPHORA",NA,"ANCYLIDAE",NA,NA,"FERRISSIA",NA,3,30,"West",NA,NA,33.12847756,"CoarseGravel",4,19.51,278,7.58,1
"CAZ_12_1","CAZ","CAZ_12",1,42.9440193,-75.8760834,"ESF","KICK NET","7/1/2014",1,NA,"AMNICOLA_GRANA","SPE","MOLLUSCA","","GASTROPODA","","NEOTAENIOGLOSSA","","HYDROBIIDAE","","","AMNICOLA","AMNICOLA_GRANA",3,30,"West",NA,NA,33.12847756,"CoarseGravel",4,19.51,278,7.58,1
