BASIN,LOCATION,RIVMILE,COLL_DATE,COLLECT,Replicate,MACRO_GENSPECIES,INDIV,,LALDR
1,LDEER,Muck,7/14/2010,1,1,Koenikea sp.,1,,LDEAN
1,LDEER,Muck,7/14/2010,1,1,Labrundinia sp.,9,,LDEAN
1,LDEER,Muck,7/14/2010,1,1,Limnesia sp.,3,,LDEAN
1,LDEER,Muck,7/14/2010,1,1,Micropsectra/Tanytarsus Complex,3,,LDEAN
1,LDEER,Muck,7/14/2010,1,1,Neumania sp.,1,,LDEAN
1,LDEER,Muck,7/14/2010,1,1,Oecetis sp.,4,,LDEAN
1,LDEER,Muck,7/14/2010,1,1,Parachironomus sp.,2,,LDEAN
1,LDEER,Muck,7/14/2010,1,1,Physella sp.,2,,LDEAN
1,LDEER,Muck,7/14/2010,1,1,Pisidium sp.,2,,LDEAN
1,LDEER,Muck,7/14/2010,1,1,Polycentropus sp.,9,,LDEAN
1,LDEER,Muck,7/14/2010,1,1,Polypedilum halterale gr.,1,,LDEAN
1,LDEER,Muck,7/14/2010,1,1,Probezzia sp.,1,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Procladius sp.,2,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Psectrocladius sordidellus gr.,1,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Sialis sp.,3,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Tribelos/Endochironomus/Phaenopsectra Co,8,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Undetermined Chironomidae,1,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Undetermined Corduliidae,6,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Undetermined Glossiphoniidae,1,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Undetermined Hydrobiidae,1,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Undetermined Orthocladiinae,1,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Undetermined Pionidae,4,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Undetermined Tanypodinae,1,,LDEER
1,LDEER,Muck,7/14/2010,1,1,Unionicola sp.,4,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Ablabesmyia peleensis,2,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Agabus sp.,2,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Albia sp.,1,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Arrenurus sp.,6,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Berosus sp.,1,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Bezzia sp.,2,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Caecidotea sp.,49,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Caenis sp.,51,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Callibaetis sp.,3,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Clinotanypus sp.,2,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Donacia sp.,1,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Dubiraphia quadrinotata,4,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Enallagma sp.,9,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Endochironomus subtendens,3,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Gyraulus sp.,5,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Haliplus sp.,1,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Hyalella sp.,114,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Ischnura sp.,1,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Nanocladius sp.,1,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Neoplea sp.,6,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Oecetis sp.,2,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Parachironomus sp.,1,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Physella sp.,2,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Pisidium sp.,23,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Polycentropus sp.,4,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Polypedilum illinoense,1,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Polypedilum sp.,2,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Stylaria lacustris,2,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Undet. Tubificidae w/o cap. setae,4,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Undetermined Aeshnidae,1,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Undetermined Coenagrionidae,1,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Undetermined Corduliidae,2,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Undetermined Erpobdellidae,2,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Undetermined Glossiphoniidae,5,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Undetermined Gomphidae,1,,LDEER
1,LDEER,Sand,7/14/2010,1,1,Undetermined Pionidae,2,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Caecidotea sp.,7,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Caenis sp.,1,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Dicrotendipes sp.,1,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Dreissena polymorpha,1,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Ectopria sp.,1,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Goniobasis livescens,34,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Hyalella sp.,33,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Microtendipes pedellus gr.,4,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Musculium sp.,1,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Mystacides sepulchralis,1,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Tribelos/Endochironomus/Phaenopsectra Co,4,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Undetermined Hydrobiidae,1,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Undetermined Lumbriculidae,6,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Undetermined Tanypodinae,1,,LDEER
1,LDERU,Cobble,7/17/2008,1,1,Undetermined Tanytarsini,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Ablabesmyia peleensis,7,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Arrenurus sp.,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Basiaeschna sp.,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Bezzia sp.,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Caecidotea sp.,51,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Caenis sp.,24,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Cladotanytarsus sp.,38,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Clinotanypus sp.,16,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Cricotopus sp.,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Cryptochironomus sp.,3,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Dicrotendipes sp.,10,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Dubiraphia sp.,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Endochironomus subtendens,11,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Glyptotendipes sp.,15,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Helobdella stagnalis,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Koenikea sp.,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Labrundinia sp.,2,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Nanocladius sp.,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Neumania sp.,2,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Oecetis sp.,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Polypedilum halterale gr.,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Procladius sp.,37,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Pseudochironomus sp.,11,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Sialis sp.,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Stenonema femoratum,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Stylaria lacustris,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Tanytarsus sp.,8,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Tetragoneuria sp.,3,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Triaenodes sp.,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Tribelos sp.,4,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Undet. Tubificidae w/o cap. setae,25,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Undetermined Chironomidae,8,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Undetermined Gomphidae,1,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Undetermined Hydrobiidae,8,,LDEER
1,LDUAN,Cobble,8/8/2011,1,1,Undetermined Turbellaria,1,,LDEER
1,LDUAN,Littoral,8/8/2011,1,1,Amnicola sp.,19,,LDEER
1,LDUAN,Littoral,8/8/2011,1,1,Chironomus sp.,2,,LDEER
1,LDUAN,Littoral,8/8/2011,1,1,Physella sp.,9,,LDEER
1,LDUAN,Littoral,8/8/2011,1,1,Pisidium sp.,5,,LDEER
1,LDUAN,Littoral,8/8/2011,1,1,Polypedilum sp.,1,,LDEER
1,LDUAN,Littoral,8/8/2011,1,1,Undetermined Glossiphoniidae,1,,LDEER
1,LDUAN,Littoral,8/8/2011,1,1,Undetermined Hydrobiidae,84,,LDEER
1,LDUAN,Littoral,8/8/2011,1,1,Undetermined Lumbriculidae,1,,LDEER
1,LDUAN,Littoral,8/8/2011,1,1,Undetermined Orthocladiinae,1,,LDEER
1,LDUAN,Littoral,8/8/2011,1,1,Undetermined Tanypodinae,1,,LDEER
1,LDUAN,Ponar,7/1/2011,1,1,Amnicola sp.,40,,LDEER
1,LDUAN,Ponar,7/1/2011,1,1,Caecidotea sp.,6,,LDEER
1,LDUAN,Ponar,7/1/2011,1,1,Caenis sp.,2,,LDEER
1,LDUAN,Ponar,7/1/2011,1,1,Chaoborus sp.,15,,LDEER
1,LDUAN,Ponar,7/1/2011,1,1,Chironomus sp.,13,,LDEER
1,LDUAN,Ponar,7/1/2011,1,1,Dero digitata,3,,LDERU
1,LDUAN,Ponar,7/1/2011,1,1,Glyptotendipes sp.,2,,LDERU
1,LDUAN,Ponar,7/1/2011,1,1,Haemonais waldvogeli,1,,LDERU
1,LDUAN,Ponar,7/1/2011,1,1,Nematoda,2,,LDERU
1,LDUAN,Ponar,7/1/2011,1,1,Ostracoda,2,,LDERU
1,LDUAN,Ponar,7/1/2011,1,1,Procladius sp.,2,,LDERU
1,LDUAN,Ponar,7/1/2011,1,1,Sphaeromias sp.,5,,LDERU
1,LDUAN,Ponar,7/1/2011,1,1,Undet. Tubificidae w/ cap. setae,1,,LDERU
1,LDUAN,Ponar,7/1/2011,1,1,Undet. Tubificidae w/o cap. setae,19,,LDERU
1,LDUAN,Ponar,7/1/2011,1,1,Undetermined Pisidiidae,17,,LDERU
1,LEAGL,Composite,6/9/2016,1,1,Caecidotea racovitzai,2,,LDERU
1,LEAGL,Composite,6/9/2016,1,1,Caecidotea sp.,65,,LDERU
1,LEAGL,Composite,6/9/2016,1,1,Caenis sp.,6,,LDERU
1,LEAGL,Composite,6/9/2016,1,1,Hyalella azteca,53,,LDERU
1,LEAGL,Composite,6/9/2016,1,1,Hydroporus sp.,1,,LDERU
1,LEAGL,Composite,6/9/2016,1,1,Sialis sp.,1,,LDUAN
1,LEAGL,Composite,6/9/2016,1,1,Undetermined Ceratopogonidae,1,,LDUAN
1,LEAGL,Composite,6/9/2016,1,1,Undetermined Chironomidae,77,,LDUAN
1,LEAGL,Composite,6/9/2016,1,1,Undetermined Hirudinea,1,,LDUAN
1,LEAGL,Composite,6/9/2016,1,1,Undetermined Hydrobiidae,17,,LDUAN
1,LEAGL,Composite,6/9/2016,1,1,Undetermined Leptoceridae,1,,LDUAN
1,LEAGL,Composite,6/9/2016,1,1,Undetermined Oligochaeta,9,,LDUAN
1,LEAGL,Composite,6/9/2016,1,1,Undetermined Pisidiidae,41,,LDUAN
1,LEAGL,Composite,6/9/2016,1,1,Undetermined Planorbidae,4,,LDUAN
1,LEAGL,Composite,6/9/2016,1,1,Undetermined Valvatidae,21,,LDUAN
1,LEAGL,Composite,6/9/2016,1,1,Valvata tricarinata,1,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Ablabesmyia mallochi,2,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Cladotanytarsus sp.,1,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Crangonyx sp.,55,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Cryptochironomus sp.,1,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Endochironomus subtendens,2,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Gammarus sp.,14,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Hyalella sp.,16,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Lebertia sp.,2,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Procladius sp.,2,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Procloeon sp.,3,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Sialis sp.,2,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Stenacron interpunctatum,6,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Stenacron sp.,95,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Stenonema femoratum,81,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Thienemannimyia gr. spp.,1,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Undet. Tubificidae w/o cap. setae,2,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Undetermined Leptophlebiidae,8,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Undetermined Lumbriculidae,12,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Undetermined Pisidiidae,1,,LDUAN
1,LECAR,Cobble,8/25/2010,1,1,Undetermined Turbellaria,1,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Caecidotea sp.,5,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Clinotanypus sp.,2,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Corynoneura sp.,1,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Endochironomus subtendens,1,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Gammarus sp.,45,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Hyalella sp.,3,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Hydra sp.,1,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Micromenetus dilatatus,2,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Phylocentropus sp.,1,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Polypedilum halterale gr.,1,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Undetermined Coenagrionidae,1,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Undetermined Glossiphoniidae,1,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Undetermined Hydrobiidae,2,,LDUAN
1,LECAR,Muck,8/25/2010,1,1,Undetermined Lumbriculidae,1,,LDUAN
1,LECAR,Sand,8/25/2010,1,1,Cryptochironomus sp.,1,,LDUAN
1,LECAR,Sand,8/25/2010,1,1,Pisidium sp.,4,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Ablabesmyia mallochi,1,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Caecidotea sp.,52,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Campeloma decisum,1,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Crangonyx sp.,1,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Dicranota sp.,1,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Dicrotendipes sp.,8,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Dubiraphia sp.,3,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Gomphus sp.,5,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Heterotrissocladius sp.,1,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Parakiefferiella sp.,1,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Paratanytarsus sp.,2,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Pisidium sp.,4,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Polycentropus sp.,1,,LDUAN
1,LEFFL,Cobble,7/30/2008,1,1,Polypedilum halterale gr.,1,,LEAGL
1,LEFFL,Cobble,7/30/2008,1,1,Procladius sp.,1,,LEAGL
1,LEFFL,Cobble,7/30/2008,1,1,Sialis sp.,2,,LEAGL
1,LEFFL,Cobble,7/30/2008,1,1,Tanytarsus sp.,72,,LEAGL
1,LEFFL,Cobble,7/30/2008,1,1,Thienemannimyia gr. spp.,3,,LEAGL
1,LEFFL,Cobble,7/30/2008,1,1,Undetermined Corduliidae,3,,LEAGL
1,LEFFL,Cobble,7/30/2008,1,1,Undetermined Lumbriculidae,6,,LEAGL
1,LEFFL,Cobble,7/30/2008,1,1,Undetermined Orthocladiinae,4,,LEAGL
1,LEFFL,Cobble,7/30/2008,1,1,Undetermined Phryganeidae,1,,LEAGL
1,LEFFL,Cobble,7/30/2008,1,1,Undetermined Tanytarsini,15,,LEAGL
1,LEFFL,Cobble,7/30/2008,1,1,Undetermined Turbellaria,1,,LEAGL
1,LEFFL,Muck,7/30/2008,1,1,Ablabesmyia mallochi,8,,LEAGL
1,LEFFL,Muck,7/30/2008,1,1,Aulodrilus pluriseta,1,,LEAGL
1,LEFFL,Muck,7/30/2008,1,1,Caecidotea sp.,3,,LEAGL
1,LEFFL,Muck,7/30/2008,1,1,Cricotopus sp.,1,,LEAGL
1,LEFFL,Muck,7/30/2008,1,1,Cryptochironomus sp.,3,,LEAGL
1,LEFFL,Muck,7/30/2008,1,1,Dicrotendipes sp.,3,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Dubiraphia sp.,5,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Hyalella sp.,1,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Molanna sp.,1,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Mystacides sepulchralis,4,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Oecetis sp.,2,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Pagastiella sp.,3,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Parakiefferiella sp.,4,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Paratendipes sp.,1,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Pisidium sp.,8,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Polypedilum sp.,1,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Procladius sp.,4,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Psectrocladius sp.,3,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Pseudochironomus sp.,6,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Pseudocloeon sp.,1,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Stempellina sp.,4,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Tanytarsus sp.,222,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Thienemannimyia gr. spp.,10,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Undetermined Gomphidae,2,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Undetermined Hydrobiidae,27,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Undetermined Phryganeidae,1,,LECAR
1,LEFFL,Muck,7/30/2008,1,1,Undetermined Tanypodinae,1,,LECAR
1,LEFFL,Sand,7/30/2008,1,1,Caecidotea sp.,2,,LECAR
1,LEFFL,Sand,7/30/2008,1,1,Cladotanytarsus sp.,1,,LECAR
1,LEFFL,Sand,7/30/2008,1,1,Cryptochironomus sp.,2,,LECAR
1,LEFFL,Sand,7/30/2008,1,1,Gomphus sp.,1,,LECAR
1,LEFFL,Sand,7/30/2008,1,1,Pisidium sp.,4,,LECAR
1,LEFFL,Sand,7/30/2008,1,1,Polypedilum scalaenum gr.,1,,LECAR
1,LEFFL,Sand,7/30/2008,1,1,Stictochironomus sp.,13,,LECAR
1,LEFFL,Sand,7/30/2008,1,1,Tanytarsus sp.,7,,LECAR
1,LEFFL,Sand,7/30/2008,1,1,Undetermined Hydrobiidae,3,,LECAR
1,LEVNS,Composite,6/28/2016,1,1,Bezzia sp.,1,,LECAR
1,LEVNS,Composite,6/28/2016,1,1,Caecidotea racovitzai,1,,LECAR
1,LEVNS,Composite,6/28/2016,1,1,Chaoborus sp.,5,,LECAR
1,LEVNS,Composite,6/28/2016,1,1,Undetermined Chironomidae,136,,LECAR
1,LEVNS,Composite,6/28/2016,1,1,Undetermined Hirudinea,1,,LECAR
1,LEVNS,Composite,6/28/2016,1,1,Undetermined Oligochaeta,37,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Agraylea sp.,1,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Argia sp.,1,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Bezzia sp.,2,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Boyeria sp.,1,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Dromogomphus sp.,1,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Dubiraphia sp.,1,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Helobdella stagnalis,1,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Hyalella azteca,66,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Undetermined Ceratopogonidae,2,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Undetermined Chironomidae,185,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Undetermined Oligochaeta,47,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Undetermined Pisidiidae,5,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Undetermined Planorbidae,1,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Undetermined Tabanidae,1,,LEFFL
1,LFORS,Composite,7/22/2016,1,1,Undetermined Viviparidae,3,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Ablabesmyia mallochi,1,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Ablabesmyia peleensis,7,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Aulodrilus piqueti,5,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Caecidotea sp.,2,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Caenis sp.,8,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Chironomus sp.,20,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Cladopelma sp.,6,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Clinotanypus sp.,2,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Corynoneura sp.,2,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Cricotopus/Orthocladius Complex,12,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Dicrotendipes sp.,6,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Gyraulus sp.,5,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Helisoma sp.,8,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Hyalella sp.,60,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Labrundinia sp.,1,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Micromenetus dilatatus,4,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Parachironomus sp.,1,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Paratanytarsus sp.,2,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Physella sp.,12,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Polypedilum halterale gr.,2,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Procloeon sp.,2,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Psectrocladius sp.,4,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Pseudochironomus sp.,2,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Stylaria lacustris,1,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Tanytarsus sp.,14,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Tetragoneuria sp.,1,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Undetermined Coenagrionidae,1,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Undetermined Hydrobiidae,38,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Undetermined Leptophlebiidae,4,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Undetermined Libellulidae,1,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Undetermined Tanypodinae,11,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Undetermined Turbellaria,2,,LEFFL
1,LFRIE,Muck,8/20/2008,1,1,Zavreliella marmorata,1,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Ablabesmyia mallochi,1,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Caecidotea sp.,23,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Cladotanytarsus sp.,56,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Cryptochironomus sp.,1,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Djalmabatista sp.,3,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Dubiraphia sp.,3,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Gomphus sp.,8,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Hyalella sp.,11,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Stictochironomus sp.,4,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Stylaria lacustris,1,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Undet. Tubificidae w/ cap. setae,1,,LEFFL
1,LFRIE,Sand,8/20/2008,1,1,Undet. Tubificidae w/o cap. setae,1,,LEVNS
1,LFRIE,Sand,8/20/2008,1,1,Undetermined Hydrobiidae,4,,LEVNS
1,LFRIE,Sand,8/20/2008,1,1,Undetermined Lumbricina,2,,LEVNS
1,LFRIE,Sand,8/20/2008,1,1,Undetermined Naididae,1,,LEVNS
1,LFRIE,Sand,8/20/2008,1,1,Undetermined Pisidiidae,6,,LEVNS
1,LFRIE,Sand,8/20/2008,1,1,Undetermined Unionidae,2,,LEVNS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Ablabesmyia sp.,1,,LFORS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Caecidotea sp.,24,,LFORS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Hyalella sp.,7,,LFORS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Libellula sp.,1,,LFORS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Nigronia serricornis,1,,LFORS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Physella sp.,1,,LFORS
1,LFRIE,Sand/Cobble,8/20/2008,1,1,Pisidium sp.,1,,LFORS
